user,source,exact,comment,tags
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2007/1530,offender was 36 at the time of the offence,36 years old,['OffAgeOffence']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2007/1530,offender and remonstrated with him,All Male,['OffSex']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2007/1530,"8 months' imprisonment, suspended for 18 months, with a suspension period of 18 months","8 months' imprisonment, suspended for 18 months, with a suspension period of 18 months",['Sentence']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2007/1530,Crown Court,,['SentCourtType']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2007/1530,Crown Court at Liverpool,,['SentCourtName']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2007/1530,to wounding with intent contrary to section 18 of the Offences Against the Person Act 1861,Wounding with intent,['ConvictOffence']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2007/1530,27th February 2006,27.02.2006,['ConvictPleaDate']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2007/1530,Crown Court at Liverpool,,['ConvCourtName']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2007/1530,Crown Court,,['ConvCourtType']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2007/1530,at the earliest opportunity,Before trial,['PleaPoint']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2007/1530,offender pleaded guilty,Yes,['Confess/Plead']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/694,What the approach overlooked was whether the evidence did in fact establish that it was the kick that caused the jaw fractures. The medical evidence did not begin to establish that.,Medical evidence did not conclude the jaw fracture was caused by appellant,['AppealGround']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/694,concern about the way in which the evidence of the previous convictions was adduced remains as a ground of appeal,Way in which evidence of previous convictions was adduced ,['AppealGround']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/694,"We have no doubt that the judge was trying to simplify matters for the jury. We should be slow to criticise a trial judge for making such an attempt. It is, after all, one of his primary functions. However, simplification can sometimes become oversimplification. On behalf of the appellant it is submitted that that is what happened here.",Trial judge did not properly sum up the case,['AppealGround']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/694,concern about the way in which the evidence of the previous convictions was adduced remains as a ground of appeal.,"Appeal court believes jury was inappropriately told of defendants’ previous convictions,",['ReasonQuashConv']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/694,we shall allow the appeal and quash the conviction,Allow appeal and quash the conviction,['AppealOutcome']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/694,appeals against conviction by leave of the single judge,,['AppealAgainst']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/694,ZANE ROY AINSCOUGH,Offender,['Appellant']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/694,The appellant's account was that he had had one pint of lager,Offender was intoxicated with drinks,['AggFactSent']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/694,"The previous convictions were adduced before the jury by a police officer, Detective Sergeant Dale. He had no personal knowledge of any of the previous offences and what he was able to impart to the court came entirely from the Police National Computer. He referred to a conviction before the Wigan Magistrates in 1992 for common assault. He said that the print-out from the computer stated that the appellant had been asked to leave a shop and had punched a 22 year old to the face resulting in cuts and bruising. The second conviction was in 1995 at Abergavenny Magistrates' Court and according to Sergeant Dale concerned the use of a pool cue to hit the complainant. He then referred to a conviction in 1997 in the Wigan Magistrates' Court for threatening behaviour, adding that the facts were reported as being a punch by the defendant to an unknown male and abuse to police officers. The most recent conviction was in 2004, again in the Wigan Magistrates' Court, for common assault, the allegation being that the appellant had struck a 14 year old male in a shop.",Previous relevant convictions ,['AggFactSent']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/694,jury,Yes,['Jurytrial']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/694,"here was a small amount of medical evidence resulting from the complainant's hospitalisation. It took the form of a diagnosis of more than one fracture to both sides of the jaw, but it did not proffer a view as to causation",Medical evidence,['ProsEvidTypeTrial']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/694,had acted in self-defence,Acted in self-defence,['DefEvidTypeTrial']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/694,"Another witness, Ryan McCarron, was called on behalf of the defence",Eye-witness testimony,['DefEvidTypeTrial']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/694,The appellant's account was that he had had one pint of lager,Yes - drinking,['OffIntoxOffence']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/694,"Mr Hanson. He was described by the prosecution as a sober and independent witness, a view with which it is difficult to disagree. He said that a point had come when he had heard a glass break. He added:",Eye-witness testimony,['ProsEvidTypeTrial']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/694,"The evidence of Mr Wheatcroft was that he had gone to the Dog and Partridge, having had a pint of lager in another public house. The Dog and Partridge was quiet at that time of the evening. There were only ten or a dozen people in the bar. He bought a pint of lager. He saw the appellant there. Mr Wheatcroft stated that he spoke to a woman with whom he was acquainted about some roofing felt that he had supplied. He then said to the appellant, ""Are you all right?"" which produced the response, ""Get out of my fucking face"". He said that the appellant was very aggressive, that he, the complainant, then went towards the bar and as he turned round the appellant was just behind him. The appellant punched him in the face. That was all that he, the complainant, could remember. He said he must have passed out. An ambulance came and he was taken to hospital.",Victim testimony,['ProsEvidTypeTrial']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/694,having had a pint of lager in another public house.,Yes - drinking,['VicIntoxOffence']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/694,Peter Wheatcroft,All Male,['VicSex']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/694,The prosecution contended that whilst the complainant had been on the ground the appellant had kicked him in the head,1,['VicNum']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/694,The prosecution contended that whilst the complainant had been on the ground the appellant had kicked him in the head. The prosecution case was of a wholly unprovoked attack.,Individual person,['VictimType']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/694,an alleged history of ill-will between the complainant and the appellant,Acquaintance ,['OffVicRelation']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/694,ZANE ROY AINSCOUGH,All Male,['OffSex']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/694,15 months' imprisonment,,['Sentence']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/694,Crown Court at Liverpool,,['SentCourtName']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/694,Crown Court,,['SentCourtType']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/694,prosecution case was of a wholly unprovoked attack,Unprovoked attack,['AggFactSent']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/694,offence of inflicting grievous bodily harm pursuant to section 20 of the Offences Against the Person Act 1861,,['ConvictOffence']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/694,9th September 2005,09.09.2005,['ConvictPleaDate']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/694,Crown Court at Liverpool,,['ConvCourtName']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/694,Crown Court,,['ConvCourtType']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2005/1983,quash the order in its entirety and not to replace it by an appropriately worded section 39 order.,,['ReasonQuashConv']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2005/1983,"we allow this appeal, quash the order made by the Recorder and substitute a new section 39 order in conventional terms.",Allowed,['AppealOutcome']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2005/1983,On 30 March 2005 the present application was made on behalf of three media companies pursuant to section 159 of the Criminal Justice Act 1988. That section permits a person aggrieved to appeal to the Court of Appeal against “any order restricting the publication of any report of the whole or any part of a trial on indictment or any such ancillary proceedings”. Such an application requires the leave of the Court of Appeal and section 159 provides that “the decision of the Court of Appeal shall be final”.,section 159 of the Criminal Justice Act 1988,['AppealGround']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2005/1983,against “any order restricting the publication of any report of the whole or any part of a trial on indictment or any such ancillary proceedings”. Such an application requires the leave of the Court of Appeal and section 159 provides that “the decision of the Court of Appeal shall be final”.,Restricted publication of trial reports,['AppealAgainst']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2005/1983,"two men, S and L",1,['CoDefAccNum']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2005/1983,three media companies pursuant,Other,['Appellant']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2005/1983,result of further e-mails between S and L,E-mails,['ProsEvidTypeTrial']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2005/1983,police had seized two computers belonging to S,Personal comupters,['ProsEvidTypeTrial']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2005/1983,11 year-old,11,['VicAgeOffence']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2005/1983,daughter,All female,['VicSex']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2005/1983,11 year-old daughter,1,['VicNum']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2005/1983,daughter,Relative,['OffVicRelation']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2005/1983,daughter,Had children,['OffDependsOffence']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2005/1983,two men,All men,['OffSex']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2005/1983,He too pleaded not guilty to conspiracy to rape but was convicted of it on 18 February 2005. He was initially sentenced to 12 years’ imprisonment but the sentence was reduced on review to eight years’ imprisonment,All concurrent,['SentServe']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2005/1983,He was sentenced to a total of 14 years’ imprisonment on that day but on 4 March 2005 the Recorder reviewed the sentence and reduced it to one of 10 years.,All concurrent,['SentServe']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2005/1983,He was sentenced to a total of 14 years’ imprisonment on that day but on 4 March 2005 the Recorder reviewed the sentence and reduced it to one of 10 years,,['Sentence']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2005/1983,He was initially sentenced to 12 years’ imprisonment but the sentence was reduced on review to eight years’ imprisonment,,['Sentence']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2005/1983,Crown Court at Teeside,,['SentCourtName']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2005/1983,Crown Court,,['SentCourtType']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2005/1983,He too pleaded not guilty to conspiracy to rape but was convicted of it on 18 February 2005.,In court,['PleaPoint']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2005/1983,In due course S pleaded guilty to nine Counts relating to offences contrary to section 1 of the Protection of Children Act 1978. He pleaded not guilty to the conspiracy but was convicted of it on 18 February 2005.,In court,['PleaPoint']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2005/1983,making and distributing indecent photographs of a child,Making and distributing indecent photographs of a child,['ConvictOffence']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2005/1983,L was charged with the conspiracy to rape,Conspiracy to rape,['ConvictOffence']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2005/1983,18 February 2005,18.02.2005,['ConvictPleaDate']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2005/1983,Crown Court at Teeside,,['ConvCourtName']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2005/1983,Crown Court,,['ConvCourtType']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2004/2278,"In those circumstances, we do not consider that there is anything in the argument that the evidence of Mr Vernells should not have been admitted, or that the way in which it was given could in any way render the convictions of these two appellants unsafe. Accordingly, we dismiss these appeals.",No ground for appeal,['ReasonDismiss']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2004/2278,"Accordingly, we dismiss these appeals",Dismissed,['AppealOutcome']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2004/2278,gave expert evidence to this extent,Expert testimony,['ProsEvidTypeTrial']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2004/2278,"It is submitted that this particular Act sets out a procedure which carries within it the seeds of duplicity on the basis that there is a distinction between section 92 and section 101 as to the defences which are available, particularly where the defendants are the partners, where the issue which may have to be determined is whether a defence under section 92(5) is available to that individual, or whether there is a defence only under section 101(4).",Form of indictment,['AppealGround']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2004/2278,They appeal against conviction with leave of the single judge,Appeal against conviction with leave of the single judge,['AppealAgainst']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2004/2278,MARK WAKEFIELD AND MARK ANDREW PURSEGLOVE,2,['CoDefAccNum']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2004/2278,MARK WAKEFIELD AND MARK ANDREW PURSEGLOVE,1,['CoDefAccNum']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2004/2278,MARK ANDREW PURSEGLOVE,,['Appellant']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2004/2278,MARK WAKEFIELD,,['Appellant']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2004/2278,believed that trading was permissible,Was not aware that trading the items was illegal,['DefEvidTypeTrial']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2004/2278,"compact discs from the appellant Wakefield at the Bionic Records store at the Reading Festival. Having looked at those, he was suspicious as to their authenticity and he seized the stock on the stall",Seized items,['ProsEvidTypeTrial']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2004/2278,self-employed,Self-employed,['OffJobOffence']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2004/2278,MARK WAKEFIELD AND MARK ANDREW PURSEGLOVE,All Male,['OffSex']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2004/2278,relation to him and the money he can spend,,['WhatAncilliary']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2004/2278,restraining order on behalf of this Court in relation to him and the money he can spend,Yes,['Ancilliary']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2004/2278,£1.8 million confiscation order that has been made against him,Yes,['Ancilliary']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2004/2278,sentenced to four months' imprisonment on each count concurrently,,['Sentence']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2004/2278,£1.8 million confiscation order that has been made against him,£1.8 million confiscation order,['WhatAncilliary']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2004/2278,sentenced to four months' imprisonment on each count concurrently,Concurrent,['SentServe']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2004/2278,Crown Court,,['SentCourtType']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2004/2278,six counts of unauthorised use of trade marks contrary to sections 92(1) and 104(1) of the Trade Marks Act 1994,Unauthorised use of trade marks contrary to sections 92(1) and 104(1) of the Trade Marks Act 1994,['ConvictOffence']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2004/2278,jury convicted the appellants of the counts with which we are concerned.,Don't know,['JuryDecisionType']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2004/2278,jury proceeded to consider the matter on the basis of that indictment,Yes,['Jurytrial']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2004/2278,6th June 2003,06.06.2003,['ConvictPleaDate']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2004/2278,Crown Court at Reading,,['ConvCourtName']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2004/2278,Crown Court,,['ConvCourtType']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2023/231,we find no arguable merit in the applicant's proposed grounds of appeal,,['ReasonDismiss']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2023/231,refuse the application for an extension of time,Refused,['AppealOutcome']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2023/231,he applicant raises the issue of his own mental health,,['AppealGround']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2023/231,applicant lacked the intention necessary for murder,,['AppealGround']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2023/231,he was not guilty of murder but only of manslaughter on the basis of the law as it is now explained in Jogee,,['AppealGround']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2023/231,he applicant says that he was advised to plead guilty,,['AppealGround']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2023/231,application for an extension of time and for leave to appeal against his conviction,Application for extension of time and for leave to appeal,['AppealAgainst']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2023/231,two co-accused,two co-accused,['CoDefAccNum']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2023/231,RUBEN  THOMAS  PATRICK  HOATHER,,['Appellant']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2023/231,"lcohol, cannabis and cocaine were consumed",Offender was intoxicated with drinks & drugs,['AggFactSent']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2023/231,One stab wound to the back caused death,Expert report,['ProsEvidTypeTrial']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2023/231,"alcohol, cannabis and cocaine were consumed",Yes - drinking & drugs,['VicIntoxOffence']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2023/231,Jordan Campbell,All Male,['VicSex']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2023/231,Jordan Campbell was the applicant's half-brother,1 victim,['VicNum']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2023/231,half-brother,Individual,['VictimType']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2023/231,half-brother,Relative,['OffVicRelation']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2023/231,"which alcohol, cannabis and cocaine were consumed",Yes - drinking & drugs,['OffIntoxOffence']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2023/231,life imprisonment with a minimum term of 19 years,life imprisonment with a minimum term of 19 years,['Sentence']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2023/231,Crown Court at Liverpool,,['SentCourtName']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2023/231,Crown Court,,['SentCourtType']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2023/231,applicant pleaded guilty to murder.  On the same day he was sentenced,At first appearance in court,['PleaPoint']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2023/231,applicant pleaded guilty to murder,Yes,['Confess/Plead']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2023/231,murder,Murder,['ConvictOffence']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2023/231,6th February 2015,06/02/2015,['ConvictPleaDate']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2023/231,Crown Court at Liverpool,,['ConvCourtName']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2023/231,Crown Court,,['ConvCourtType']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2022/83,We grant the necessary extension of time and we grant leave,Allowed and convicted,['AppealOutcome']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2022/83,application for an extension of time of 670 days for leave to appeal sentence,Application for extension of time to appeal,['AppealAgainst']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2022/83,RHYS MORAR,,['Appellant']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2022/83,RHYS MORAR,All Male,['OffSex']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2022/83,"total sentence of 59 months' imprisonment, concurrent sentences of equal length being imposed on two counts of being concerned in the supply of class A drugs",two concurrent sentences,['SentServe']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2022/83,"total sentence of 59 months' imprisonment, concurrent sentences of equal length",59 months' imprisonment,['Sentence']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2022/83,Crown Court at Chelmsford,,['SentCourtName']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2022/83,Crown Court,,['SentCourtType']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2022/83,Following his earlier guilty pleas,,['Confess/Plead']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2022/83,"two counts of being concerned in the supply of class A drugs, contrary to section 4(3)(b) of the Misuse of Drugs Act 1971",Supply of class A drugs,['ConvictOffence']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2022/83,16 January 2020,16.01.2020,['ConvictPleaDate']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2022/83,Crown Court at Chelmsford,,['ConvCourtName']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2022/83,Crown Court,,['ConvCourtType']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/1431,"racially aggravated intentional harassment, alarm or distress",,['ConvictOffence']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/1431,It cannot be said that the total sentence was wrong in principle or manifestly excessive.,,['ReasonDismiss']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/1431,"In other words when looked at overall is 7 years and 3 months the appropriate sentence for what this man did? We have come to the conclusion that it is. It cannot be said that the total sentence was wrong in principle or manifestly excessive. Despite the attract and persuasive argument put forward by Mr Harbage, this appeal is dismissed.",RSE_is_not Unduly Excessive,['ReasonSentExcess']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/1431,this appeal is dismissed,Dismissed,['AppealOutcome']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/1431,"Although the two offences are different, they are both manifestations of the appellant's right wing ideology and both were committed over the same time period. As such the general rule is that concurrent sentences are appropriate","""Although the two offences are different, they are both manifestations of the appellant's right wing ideology and both were committed over the same time period. As such the general rule is that concurrent sentences are appropriate.""",['AppealGround']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/1431,"the appellant was not a threat to national security. He was not part of a conspiracy, or a terrorist cell. He had not actually manufactured an explosive device. Nor had he gone so far as to attempt to manufacture one and he relies strongly on the fact that there was no evidence that any attack was actually planned or imminent.","he appellant was not a threat to national security. He was not part of a conspiracy, or a terrorist cell. He had not actually manufactured an explosive device. Nor had he gone so far as to attempt to manufacture one and he relies strongly on the fact that there was no evidence that any attack was actually planned or imminent",['AppealGround']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/1431,he relies on the well-known principle of totality.,,['AppealAgainst']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/1431,that the sentences should be concurrent rather than consecutive,,['AppealAgainst']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/1431,He submitted firstly that the 6 year sentence of imprisonment on count 2 was too long,Sentence is unduly excessive,['AppealAgainst']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/1431,NATHAN LUKE WORRELL,Offender,['Appellant']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/1431,"There is a record of convictions going back to 1995. In August 1995 he was sent to prison for 4 year for various offences of robbery and attempted robbery. In 1999 he was before the court for possessing an offensive weapons in public. In 2001 he was before the Grimsby and Cleethorpe Magistrates for having an article with a blade. Later the same year he was before the Great Grimsby Crown Court for possessing written material which was threatening, abusive or insulting and he received a sentence of imprisonment of 12 months.",Offender had previous (relevant) convictions,['AggFactSent']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/1431,form of stickers being placed on a lamppost immediately adjacent and near to the back gate of the Chowdherys and on the gate itself.,Racist stickers,['ProsEvidTypeTrial']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/1431,harassment,Victim testimony,['ProsEvidTypeTrial']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/1431,Chowdherys and on the gate itself.,Fixed address,['VicHomeOffence']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/1431,their daughter's safety.,Had children,['VicDependsOffence']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/1431,"couple, Mr and Mrs Chowdhery.",Married,['VicRelsOffence']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/1431,Mr and Mrs Chowdhery,Male & Female,['VicSex']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/1431,Mr and Mrs Chowdhery,2,['VicNum']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/1431,Mr and Mrs Chowdhery,Individuals,['VictimType']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/1431,They lived on the same estate as the appellant,Neighbours ,['OffVicRelation']
