publicationYear,citation,uri,row_id
2009,[2009] EWCA Crim 1200,https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/1200,4748
2023,[2023] EWCA Crim 1421,https://caselaw.nationalarchives.gov.uk/ewca/crim/2023/1421,4835
2008,[2008] EWCA Crim 114,https://caselaw.nationalarchives.gov.uk/ewca/crim/2008/114,289
2009,[2009] EWCA Crim 1700,https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/1700,353
2023,[2023] EWCA Crim 1269,https://caselaw.nationalarchives.gov.uk/ewca/crim/2023/1269,314
2008,[2008] EWCA Crim 1956,https://caselaw.nationalarchives.gov.uk/ewca/crim/2008/1956,4455
2009,[2009] EWCA Crim 397,https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/397,4580
2023,[2023] EWCA Crim 131,https://caselaw.nationalarchives.gov.uk/ewca/crim/2023/131,4669
2008,[2008] EWCA Crim 2771,https://caselaw.nationalarchives.gov.uk/ewca/crim/2008/2771,1093
2009,[2009] EWCA Crim 1737,https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/1737,1258
